0,1,2,3,4,5,6,7,8,9,10
0.24311922,-0.14860919,0.4374662,0.02320652,0.0910344,-0.110269554,0.47817877,0.40001363,-0.6160029,-0.43191987,0.0
0.25224,-0.22321644,0.51883817,0.07310608,0.038022548,-0.1574209,0.6063823,0.46205816,-0.71028125,-0.47812024,0.0
0.24380879,-0.18410009,0.47974858,0.0090419175,0.08713726,-0.122468255,0.5242339,0.39886105,-0.60396606,-0.45018232,0.0
0.10578337,-0.037755545,0.18770772,-0.03556815,0.07019549,-0.05356486,0.22497053,0.14330293,-0.27971056,-0.19997369,0.0
0.21242157,-0.16113693,0.41178438,0.047352765,0.049618613,-0.09288361,0.50300115,0.41612035,-0.5966841,-0.3844517,0.0
0.17964146,-0.1323871,0.34658575,0.04271073,0.07523683,-0.08084559,0.40721783,0.34041542,-0.47532725,-0.34297106,0.0
0.17099395,-0.15127173,0.3683704,0.022818685,0.07957595,-0.0808426,0.43384546,0.35226035,-0.48939842,-0.34133172,0.0
0.28776956,-0.23484744,0.56537694,0.03659279,0.09420537,-0.13791771,0.67062724,0.49325305,-0.77145314,-0.536864,0.0
0.24679016,-0.17437817,0.4441277,0.042488437,0.073328845,-0.13903694,0.52009743,0.43553886,-0.62665176,-0.44498545,0.0
0.1555016,-0.108177096,0.28256917,-0.0050795064,0.039591797,-0.0821303,0.27834344,0.22708865,-0.33707196,-0.22701854,0.0
0.29683936,-0.2280003,0.5961485,0.051744446,0.10877,-0.1351822,0.69175357,0.54080415,-0.81252474,-0.5823404,0.0
0.09336229,-0.06523418,0.1566786,0.008105387,0.029187016,-0.035638765,0.18308042,0.12951407,-0.2346162,-0.13729276,0.0
0.1562132,-0.123812005,0.3598905,-0.001445982,0.087931946,-0.073861584,0.43830293,0.29331082,-0.45856333,-0.3198416,0.0
0.2074028,-0.21982864,0.5063439,0.033757508,0.0798154,-0.12049739,0.6120454,0.46780854,-0.7037393,-0.409023,0.0
0.2574867,-0.17768031,0.45269907,0.036817774,0.07440795,-0.11250677,0.5072137,0.41975003,-0.5831301,-0.3998035,0.0
0.1470215,-0.13542382,0.32242492,0.017337069,0.06976416,-0.08088338,0.38084552,0.3472807,-0.45135373,-0.2814934,0.0
0.1507249,-0.14581542,0.37594977,-0.0065785367,0.03465202,-0.11550729,0.43209463,0.35300136,-0.5181078,-0.32101342,0.0
0.15121518,-0.110722065,0.2936794,0.0069418796,0.03309083,-0.06093546,0.34910306,0.29083523,-0.44242567,-0.29408306,0.0
0.2412347,-0.16663644,0.42926002,0.011894375,0.08690356,-0.090235546,0.5152339,0.38995513,-0.5980213,-0.38644928,0.0
0.3119523,-0.19262467,0.5412608,0.021934945,0.11144058,-0.12558569,0.6668816,0.50927615,-0.7671691,-0.5060324,0.0
0.31290367,-0.2400712,0.64229995,0.049916547,0.12705056,-0.16628931,0.74271715,0.57886404,-0.8820697,-0.58416724,0.0
0.20413975,-0.19629605,0.49065617,0.06241218,0.07250477,-0.1507548,0.5384843,0.4092847,-0.6503311,-0.41543284,0.0
0.17594893,-0.15092205,0.36558813,0.009522414,0.08354168,-0.08052405,0.41875944,0.33347377,-0.47029305,-0.31166324,0.0
0.10455167,-0.06877939,0.19990648,0.009592248,0.021983193,-0.04923599,0.22078231,0.16228059,-0.26840478,-0.18806824,0.0
0.1388843,-0.1091574,0.29388365,0.00011379644,0.0779565,-0.09119207,0.3429025,0.2991339,-0.41319385,-0.30458078,0.0
0.10402662,-0.07113148,0.23016693,0.040168393,0.05199089,-0.068606496,0.27162477,0.25058812,-0.34110326,-0.21156374,0.0
0.1809111,-0.14864354,0.3759486,0.018736633,0.07356353,-0.11775259,0.44475886,0.3436136,-0.5354484,-0.37487304,0.0
0.18257655,-0.091587864,0.25361735,0.004536388,0.056429226,-0.07653785,0.33782768,0.23063236,-0.37404218,-0.28246602,0.0
0.1673849,-0.13733602,0.32911766,0.009526232,0.04116176,-0.0969142,0.3786995,0.3133776,-0.45079824,-0.33747327,0.0
0.22414194,-0.19032167,0.57360977,0.020742914,0.08510148,-0.16685261,0.65177613,0.49014905,-0.75692624,-0.5038451,0.0
0.14772913,-0.12243765,0.2950339,0.036943223,0.043631107,-0.09185813,0.39242053,0.26510403,-0.42516974,-0.26760474,0.0
0.22456463,-0.15248628,0.4270217,0.030766582,0.064253524,-0.10538166,0.5052034,0.36828792,-0.5759799,-0.38412884,0.0
0.2549364,-0.19820195,0.49591592,0.040562607,0.10091091,-0.11272943,0.598463,0.48454848,-0.736537,-0.48732683,0.0
0.30837587,-0.22994794,0.6032411,0.051210213,0.09569129,-0.1313769,0.67113805,0.53951174,-0.81549186,-0.56474835,0.0
0.14045475,-0.14343692,0.31489196,0.027332872,0.0035116097,-0.101803854,0.37360698,0.22629161,-0.40131244,-0.3085646,0.0
0.20139606,-0.20033622,0.5082657,0.057254273,0.081796885,-0.12549786,0.52103394,0.4525943,-0.62015235,-0.41659623,0.0
